//CoDeSys Mapping Export V1.2
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name;
//Important: change only first, third or fourth column in Excel or add variable name before first ;
Application.MAIN.C4T2_s;Bit4@10;;0x0054;%IX10.4;Modbus_TCP_Slave
Application.MAIN.C4T2_srn;Bit5@10;;0x0055;%IX10.5;Modbus_TCP_Slave
Application.MAIN.C4T2_srp;Bit6@10;;0x0056;%IX10.6;Modbus_TCP_Slave
Application.MAIN.C4T3_s;Bit7@10;;0x0057;%IX10.7;Modbus_TCP_Slave
;Modbus Slave Channel[11];;Read Discrete Inputs;%IB11;Modbus_TCP_Slave
Application.MAIN.C4T4_s;Bit0@11;;0x0058;%IX11.0;Modbus_TCP_Slave
Application.MAIN.C4T4_st;Bit1@11;;0x0059;%IX11.1;Modbus_TCP_Slave
Application.MAIN.C4T4_sxp;Bit2@11;;0x005A;%IX11.2;Modbus_TCP_Slave
Application.MAIN.C4T4_sxn;Bit3@11;;0x005B;%IX11.3;Modbus_TCP_Slave
Application.MAIN.C4T4_szp;Bit4@11;;0x005C;%IX11.4;Modbus_TCP_Slave
Application.MAIN.C4T4_szn;Bit5@11;;0x005D;%IX11.5;Modbus_TCP_Slave
Application.MAIN.C4T5_s;Bit6@11;;0x005E;%IX11.6;Modbus_TCP_Slave
Application.MAIN.C4T5_st;Bit7@11;;0x005F;%IX11.7;Modbus_TCP_Slave
;Modbus Slave Channel[12];;Read Discrete Inputs;%IB12;Modbus_TCP_Slave
Application.MAIN.C4T5_sxp;Bit0@12;;0x0060;%IX12.0;Modbus_TCP_Slave
Application.MAIN.C4T5_sxn;Bit1@12;;0x0061;%IX12.1;Modbus_TCP_Slave
Application.MAIN.C4T5_szp;Bit2@12;;0x0062;%IX12.2;Modbus_TCP_Slave
Application.MAIN.C4T5_szn;Bit3@12;;0x0063;%IX12.3;Modbus_TCP_Slave
Application.MAIN.C4T6_s;Bit4@12;;0x0064;%IX12.4;Modbus_TCP_Slave
Application.MAIN.C4T6_st;Bit5@12;;0x0065;%IX12.5;Modbus_TCP_Slave
Application.MAIN.C4T6_sxp;Bit6@12;;0x0066;%IX12.6;Modbus_TCP_Slave
Application.MAIN.C4T6_sxn;Bit7@12;;0x0067;%IX12.7;Modbus_TCP_Slave
;Modbus Slave Channel[13];;Read Discrete Inputs;%IB13;Modbus_TCP_Slave
Application.MAIN.C4T6_szp;Bit0@13;;0x0068;%IX13.0;Modbus_TCP_Slave
Application.MAIN.C4T6_szn;Bit1@13;;0x0069;%IX13.1;Modbus_TCP_Slave
Application.MAIN.C4T7_s;Bit2@13;;0x006A;%IX13.2;Modbus_TCP_Slave
Application.MAIN.C4T7_srn;Bit3@13;;0x006B;%IX13.3;Modbus_TCP_Slave
Application.MAIN.C4T7_srp;Bit4@13;;0x006C;%IX13.4;Modbus_TCP_Slave
Application.MAIN.C4T8_s;Bit5@13;;0x006D;%IX13.5;Modbus_TCP_Slave
Application.MAIN.C5T1_s;Bit6@13;;0x006E;%IX13.6;Modbus_TCP_Slave
Application.MAIN.C5T1_srn;Bit7@13;;0x006F;%IX13.7;Modbus_TCP_Slave
;Modbus Slave Channel[14];;Read Discrete Inputs;%IB14;Modbus_TCP_Slave
Application.MAIN.C5T1_srp;Bit0@14;;0x0070;%IX14.0;Modbus_TCP_Slave
Application.MAIN.C5T2_s;Bit1@14;;0x0071;%IX14.1;Modbus_TCP_Slave
Application.MAIN.C5T3_s;Bit2@14;;0x0072;%IX14.2;Modbus_TCP_Slave
Application.MAIN.C5T4_s;Bit3@14;;0x0073;%IX14.3;Modbus_TCP_Slave
Application.MAIN.C5T4_spp;Bit4@14;;0x0074;%IX14.4;Modbus_TCP_Slave
Application.MAIN.C5T4_spn;Bit5@14;;0x0075;%IX14.5;Modbus_TCP_Slave
Application.MAIN.C5T5_s;Bit6@14;;0x0076;%IX14.6;Modbus_TCP_Slave
Application.MAIN.C5T5_spp;Bit7@14;;0x0077;%IX14.7;Modbus_TCP_Slave
;Modbus Slave Channel[15];;Read Discrete Inputs;%IB15;Modbus_TCP_Slave
Application.MAIN.C5T5_spn;Bit0@15;;0x0078;%IX15.0;Modbus_TCP_Slave
Application.MAIN.C5T6_s;Bit1@15;;0x0079;%IX15.1;Modbus_TCP_Slave
Application.MAIN.C5T6_spp;Bit2@15;;0x007A;%IX15.2;Modbus_TCP_Slave
Application.MAIN.C5T6_spn;Bit3@15;;0x007B;%IX15.3;Modbus_TCP_Slave
Application.MAIN.C5T7_s;Bit4@15;;0x007C;%IX15.4;Modbus_TCP_Slave
Application.MAIN.C5T7_srn;Bit5@15;;0x007D;%IX15.5;Modbus_TCP_Slave
Application.MAIN.C5T7_srp;Bit6@15;;0x007E;%IX15.6;Modbus_TCP_Slave
Application.MAIN.C5T8_s;Bit7@15;;0x007F;%IX15.7;Modbus_TCP_Slave
;Modbus Slave Channel[16];;Read Discrete Inputs;%IB16;Modbus_TCP_Slave
Application.MAIN.PM11_s;Bit0@16;;0x0080;%IX16.0;Modbus_TCP_Slave
Application.MAIN.PM12_s;Bit1@16;;0x0081;%IX16.1;Modbus_TCP_Slave
Application.MAIN.PM13_s;Bit2@16;;0x0082;%IX16.2;Modbus_TCP_Slave
Application.MAIN.PM21_s;Bit3@16;;0x0083;%IX16.3;Modbus_TCP_Slave
Application.MAIN.PM22_s;Bit4@16;;0x0084;%IX16.4;Modbus_TCP_Slave
Application.MAIN.PM23_s;Bit5@16;;0x0085;%IX16.5;Modbus_TCP_Slave
Application.MAIN.PM31_s;Bit6@16;;0x0086;%IX16.6;Modbus_TCP_Slave
Application.MAIN.PM32_s;Bit7@16;;0x0087;%IX16.7;Modbus_TCP_Slave
;Modbus Slave Channel[17];;Read Discrete Inputs;%IB17;Modbus_TCP_Slave
Application.MAIN.PM33_s;Bit0@17;;0x0088;%IX17.0;Modbus_TCP_Slave
;Bit1@17;;Read Discrete Inputs;%IX17.1;Modbus_TCP_Slave
;Bit2@17;;Read Discrete Inputs;%IX17.2;Modbus_TCP_Slave
;Bit3@17;;Read Discrete Inputs;%IX17.3;Modbus_TCP_Slave
;Bit4@17;;Read Discrete Inputs;%IX17.4;Modbus_TCP_Slave
;Bit5@17;;Read Discrete Inputs;%IX17.5;Modbus_TCP_Slave
;Bit6@17;;Read Discrete Inputs;%IX17.6;Modbus_TCP_Slave
;Bit7@17;;Read Discrete Inputs;%IX17.7;Modbus_TCP_Slave
;Write Multiple Coils;;Write Multiple Coils;%QB0;Modbus_TCP_Slave
;Write Multiple Coils[0];;Write Multiple Coils;%QB0;Modbus_TCP_Slave
Application.MAIN.AT1_mp;Bit0@18;;0x0000;%QX0.0;Modbus_TCP_Slave
Application.MAIN.AT1_mn;Bit1@18;;0x0001;%QX0.1;Modbus_TCP_Slave
Application.MAIN.AT2_mp;Bit2@18;;0x0002;%QX0.2;Modbus_TCP_Slave
Application.MAIN.AT2_mn;Bit3@18;;0x0003;%QX0.3;Modbus_TCP_Slave
Application.MAIN.AT2_wi;Bit4@18;;0x0004;%QX0.4;Modbus_TCP_Slave
Application.MAIN.C1T1_mp;Bit5@18;;0x0005;%QX0.5;Modbus_TCP_Slave
Application.MAIN.C1T1_mn;Bit6@18;;0x0006;%QX0.6;Modbus_TCP_Slave
Application.MAIN.C1T2_mp;Bit7@18;;0x0007;%QX0.7;Modbus_TCP_Slave
;Write Multiple Coils[1];;Write Multiple Coils;%QB1;Modbus_TCP_Slave
Application.MAIN.C1T2_mn;Bit0@19;;0x0008;%QX1.0;Modbus_TCP_Slave
Application.MAIN.C1T2_rn;Bit1@19;;0x0009;%QX1.1;Modbus_TCP_Slave
Application.MAIN.C1T2_rp;Bit2@19;;0x000A;%QX1.2;Modbus_TCP_Slave
Application.MAIN.C1T3_mp;Bit3@19;;0x000B;%QX1.3;Modbus_TCP_Slave
Application.MAIN.C1T3_mn;Bit4@19;;0x000C;%QX1.4;Modbus_TCP_Slave
Application.MAIN.C1T4_mp;Bit5@19;;0x000D;%QX1.5;Modbus_TCP_Slave
Application.MAIN.C1T4_mn;Bit6@19;;0x000E;%QX1.6;Modbus_TCP_Slave
Application.MAIN.C1T4_rn;Bit7@19;;0x000F;%QX1.7;Modbus_TCP_Slave
;Write Multiple Coils[2];;Write Multiple Coils;%QB2;Modbus_TCP_Slave
Application.MAIN.C1T4_rp;Bit0@20;;0x0010;%QX2.0;Modbus_TCP_Slave
Application.MAIN.C1T4_t;Bit1@20;;0x0011;%QX2.1;Modbus_TCP_Slave
Application.MAIN.C1T4_xn;Bit2@20;;0x0012;%QX2.2;Modbus_TCP_Slave
Application.MAIN.C1T4_xp;Bit3@20;;0x0013;%QX2.3;Modbus_TCP_Slave
Application.MAIN.C1T4_zp;Bit4@20;;0x0014;%QX2.4;Modbus_TCP_Slave
Application.MAIN.C1T4_zn;Bit5@20;;0x0015;%QX2.5;Modbus_TCP_Slave
Application.MAIN.C1T5_mp;Bit6@20;;0x0016;%QX2.6;Modbus_TCP_Slave
Application.MAIN.C1T5_mn;Bit7@20;;0x0017;%QX2.7;Modbus_TCP_Slave
;Write Multiple Coils[3];;Write Multiple Coils;%QB3;Modbus_TCP_Slave
Application.MAIN.C1T5_rn;Bit0@21;;0x0018;%QX3.0;Modbus_TCP_Slave
Application.MAIN.C1T5_rp;Bit1@21;;0x0019;%QX3.1;Modbus_TCP_Slave
Application.MAIN.C1T5_t;Bit2@21;;0x001A;%QX3.2;Modbus_TCP_Slave
Application.MAIN.C1T5_xn;Bit3@21;;0x001B;%QX3.3;Modbus_TCP_Slave
Application.MAIN.C1T5_xp;Bit4@21;;0x001C;%QX3.4;Modbus_TCP_Slave
Application.MAIN.C1T5_zp;Bit5@21;;0x001D;%QX3.5;Modbus_TCP_Slave
Application.MAIN.C1T5_zn;Bit6@21;;0x001E;%QX3.6;Modbus_TCP_Slave
Application.MAIN.C1T6_mp;Bit7@21;;0x001F;%QX3.7;Modbus_TCP_Slave
;Write Multiple Coils[4];;Write Multiple Coils;%QB4;Modbus_TCP_Slave
Application.MAIN.C1T6_mn;Bit0@22;;0x0020;%QX4.0;Modbus_TCP_Slave
Application.MAIN.C1T6_rn;Bit1@22;;0x0021;%QX4.1;Modbus_TCP_Slave
Application.MAIN.C1T6_rp;Bit2@22;;0x0022;%QX4.2;Modbus_TCP_Slave
Application.MAIN.C1T6_t;Bit3@22;;0x0023;%QX4.3;Modbus_TCP_Slave
Application.MAIN.C1T6_xn;Bit4@22;;0x0024;%QX4.4;Modbus_TCP_Slave
Application.MAIN.C1T6_xp;Bit5@22;;0x0025;%QX4.5;Modbus_TCP_Slave
Application.MAIN.C1T6_zp;Bit6@22;;0x0026;%QX4.6;Modbus_TCP_Slave
Application.MAIN.C1T6_zn;Bit7@22;;0x0027;%QX4.7;Modbus_TCP_Slave
;Write Multiple Coils[5];;Write Multiple Coils;%QB5;Modbus_TCP_Slave
Application.MAIN.C1T7_mp;Bit0@23;;0x0028;%QX5.0;Modbus_TCP_Slave
Application.MAIN.C1T7_mn;Bit1@23;;0x0029;%QX5.1;Modbus_TCP_Slave
Application.MAIN.C1T7_rn;Bit2@23;;0x002A;%QX5.2;Modbus_TCP_Slave
Application.MAIN.C1T7_rp;Bit3@23;;0x002B;%QX5.3;Modbus_TCP_Slave
Application.MAIN.C1T8_mp;Bit4@23;;0x002C;%QX5.4;Modbus_TCP_Slave
Application.MAIN.C1T8_mn;Bit5@23;;0x002D;%QX5.5;Modbus_TCP_Slave
Application.MAIN.C2T1_mp;Bit6@23;;0x002E;%QX5.6;Modbus_TCP_Slave
Application.MAIN.C2T1_mn;Bit7@23;;0x002F;%QX5.7;Modbus_TCP_Slave
;Write Multiple Coils[6];;Write Multiple Coils;%QB6;Modbus_TCP_Slave
Application.MAIN.C2T2_mp;Bit0@24;;0x0030;%QX6.0;Modbus_TCP_Slave
Application.MAIN.C2T2_mn;Bit1@24;;0x0031;%QX6.1;Modbus_TCP_Slave
Application.MAIN.C2T2_rn;Bit2@24;;0x0032;%QX6.2;Modbus_TCP_Slave
Application.MAIN.C2T2_rp;Bit3@24;;0x0033;%QX6.3;Modbus_TCP_Slave
Application.MAIN.C2T3_mp;Bit4@24;;0x0034;%QX6.4;Modbus_TCP_Slave
Application.MAIN.C2T3_mn;Bit5@24;;0x0035;%QX6.5;Modbus_TCP_Slave
Application.MAIN.C2T4_mp;Bit6@24;;0x0036;%QX6.6;Modbus_TCP_Slave
Application.MAIN.C2T4_mn;Bit7@24;;0x0037;%QX6.7;Modbus_TCP_Slave
;Write Multiple Coils[7];;Write Multiple Coils;%QB7;Modbus_TCP_Slave
Application.MAIN.C2T4_rn;Bit0@25;;0x0038;%QX7.0;Modbus_TCP_Slave
Application.MAIN.C2T4_rp;Bit1@25;;0x0039;%QX7.1;Modbus_TCP_Slave
Application.MAIN.C2T4_t;Bit2@25;;0x003A;%QX7.2;Modbus_TCP_Slave
Application.MAIN.C2T4_xn;Bit3@25;;0x003B;%QX7.3;Modbus_TCP_Slave
Application.MAIN.C2T4_xp;Bit4@25;;0x003C;%QX7.4;Modbus_TCP_Slave
Application.MAIN.C2T4_zp;Bit5@25;;0x003D;%QX7.5;Modbus_TCP_Slave
Application.MAIN.C2T4_zn;Bit6@25;;0x003E;%QX7.6;Modbus_TCP_Slave
Application.MAIN.C2T5_mp;Bit7@25;;0x003F;%QX7.7;Modbus_TCP_Slave
;Write Multiple Coils[8];;Write Multiple Coils;%QB8;Modbus_TCP_Slave
Application.MAIN.C2T5_mn;Bit0@26;;0x0040;%QX8.0;Modbus_TCP_Slave
Application.MAIN.C2T5_rn;Bit1@26;;0x0041;%QX8.1;Modbus_TCP_Slave
Application.MAIN.C2T5_rp;Bit2@26;;0x0042;%QX8.2;Modbus_TCP_Slave
Application.MAIN.C2T5_t;Bit3@26;;0x0043;%QX8.3;Modbus_TCP_Slave
Application.MAIN.C2T5_xn;Bit4@26;;0x0044;%QX8.4;Modbus_TCP_Slave
Application.MAIN.C2T5_xp;Bit5@26;;0x0045;%QX8.5;Modbus_TCP_Slave
Application.MAIN.C2T5_zp;Bit6@26;;0x0046;%QX8.6;Modbus_TCP_Slave
Application.MAIN.C2T5_zn;Bit7@26;;0x0047;%QX8.7;Modbus_TCP_Slave
;Write Multiple Coils[9];;Write Multiple Coils;%QB9;Modbus_TCP_Slave
Application.MAIN.C2T6_mp;Bit0@27;;0x0048;%QX9.0;Modbus_TCP_Slave
Application.MAIN.C2T6_mn;Bit1@27;;0x0049;%QX9.1;Modbus_TCP_Slave
Application.MAIN.C2T6_rn;Bit2@27;;0x004A;%QX9.2;Modbus_TCP_Slave
Application.MAIN.C2T6_rp;Bit3@27;;0x004B;%QX9.3;Modbus_TCP_Slave
Application.MAIN.C2T6_t;Bit4@27;;0x004C;%QX9.4;Modbus_TCP_Slave
Application.MAIN.C2T6_xn;Bit5@27;;0x004D;%QX9.5;Modbus_TCP_Slave
Application.MAIN.C2T6_xp;Bit6@27;;0x004E;%QX9.6;Modbus_TCP_Slave
Application.MAIN.C2T6_zp;Bit7@27;;0x004F;%QX9.7;Modbus_TCP_Slave
;Write Multiple Coils[10];;Write Multiple Coils;%QB10;Modbus_TCP_Slave
Application.MAIN.C2T6_zn;Bit0@28;;0x0050;%QX10.0;Modbus_TCP_Slave
Application.MAIN.C2T7_mp;Bit1@28;;0x0051;%QX10.1;Modbus_TCP_Slave
Application.MAIN.C2T7_mn;Bit2@28;;0x0052;%QX10.2;Modbus_TCP_Slave
Application.MAIN.C2T7_rn;Bit3@28;;0x0053;%QX10.3;Modbus_TCP_Slave
Application.MAIN.C2T7_rp;Bit4@28;;0x0054;%QX10.4;Modbus_TCP_Slave
Application.MAIN.C2T8_mp;Bit5@28;;0x0055;%QX10.5;Modbus_TCP_Slave
Application.MAIN.C2T8_mn;Bit6@28;;0x0056;%QX10.6;Modbus_TCP_Slave
Application.MAIN.C3T1_mp;Bit7@28;;0x0057;%QX10.7;Modbus_TCP_Slave
;Write Multiple Coils[11];;Write Multiple Coils;%QB11;Modbus_TCP_Slave
Application.MAIN.C3T1_mn;Bit0@29;;0x0058;%QX11.0;Modbus_TCP_Slave
Application.MAIN.C3T2_mp;Bit1@29;;0x0059;%QX11.1;Modbus_TCP_Slave
Application.MAIN.C3T2_mn;Bit2@29;;0x005A;%QX11.2;Modbus_TCP_Slave
Application.MAIN.C3T2_rn;Bit3@29;;0x005B;%QX11.3;Modbus_TCP_Slave
Application.MAIN.C3T2_rp;Bit4@29;;0x005C;%QX11.4;Modbus_TCP_Slave
Application.MAIN.C3T3_mp;Bit5@29;;0x005D;%QX11.5;Modbus_TCP_Slave
Application.MAIN.C3T3_mn;Bit6@29;;0x005E;%QX11.6;Modbus_TCP_Slave
Application.MAIN.C3T4_mp;Bit7@29;;0x005F;%QX11.7;Modbus_TCP_Slave
;Write Multiple Coils[12];;Write Multiple Coils;%QB12;Modbus_TCP_Slave
Application.MAIN.C3T4_mn;Bit0@30;;0x0060;%QX12.0;Modbus_TCP_Slave
Application.MAIN.C3T4_rn;Bit1@30;;0x0061;%QX12.1;Modbus_TCP_Slave
Application.MAIN.C3T4_rp;Bit2@30;;0x0062;%QX12.2;Modbus_TCP_Slave
Application.MAIN.C3T4_t;Bit3@30;;0x0063;%QX12.3;Modbus_TCP_Slave
Application.MAIN.C3T4_xn;Bit4@30;;0x0064;%QX12.4;Modbus_TCP_Slave
Application.MAIN.C3T4_xp;Bit5@30;;0x0065;%QX12.5;Modbus_TCP_Slave
Application.MAIN.C3T4_zp;Bit6@30;;0x0066;%QX12.6;Modbus_TCP_Slave
Application.MAIN.C3T4_zn;Bit7@30;;0x0067;%QX12.7;Modbus_TCP_Slave
;Write Multiple Coils[13];;Write Multiple Coils;%QB13;Modbus_TCP_Slave
Application.MAIN.C3T5_mp;Bit0@31;;0x0068;%QX13.0;Modbus_TCP_Slave
Application.MAIN.C3T5_mn;Bit1@31;;0x0069;%QX13.1;Modbus_TCP_Slave
Application.MAIN.C3T5_rn;Bit2@31;;0x006A;%QX13.2;Modbus_TCP_Slave
Application.MAIN.C3T5_rp;Bit3@31;;0x006B;%QX13.3;Modbus_TCP_Slave
Application.MAIN.C3T5_t;Bit4@31;;0x006C;%QX13.4;Modbus_TCP_Slave
Application.MAIN.C3T5_xn;Bit5@31;;0x006D;%QX13.5;Modbus_TCP_Slave
Application.MAIN.C3T5_xp;Bit6@31;;0x006E;%QX13.6;Modbus_TCP_Slave
